,title,company,salary,link,description,location,Minimum Experience Required,Education Required
19,Research Analyst,iData Research Inc.,19.23,https://ca.indeed.com/viewjob/company/iData-Research-Inc./jobs/Research-Analyst-c027d9dd2bd3715b?fccid=09616331811b497e&vjs=3,[],"Burnaby, BC",99,none
20,MARKETING DATA ANALYST -FR,Nvizzio Creations,None,https://ca.indeed.com/viewjob?jk=15d8a449d437ffd3&fccid=436b5edb4838ca5f&vjs=3,"['des', 'les', 'pour', 'une', 'produit', 'produits', 'donnees', 'equipes', 'sur']","Montréal, QC",99,none
21,Integration and Data Analyst Parian,Parian Logistics,None,https://ca.indeed.com/viewjob?jk=d49c6b6a6a6dc8ce&fccid=268960810ebecabd&vjs=3,"['data', 'integration', 'services business', 'integrated applications', 'servic', 'service', 'include', 'including', 'manager', 'manage', 'management', 'processes', 'process', 'applicable', 'application']","Winnipeg, MB",3,university degree
22,BI Analyst,DeSerres,None,https://ca.indeed.com/viewjob?jk=952b3cb36aecc74f&fccid=9bcd567f3b9cf20c&vjs=3,"['analytical', 'analytics', 'management', 'manage', 'new', 'knowledge', 'initiatives', 'initiate', 'business', 'making', 'sql']","Montréal, QC",4,bachelors degree
23,Data Analyst,OSL Retail Services Inc,None,https://ca.indeed.com/viewjob?jk=2bd4475c87ca4f77&fccid=f0404b5315ab218d&vjs=3,"['reporting', 'reports', 'report', 'data', 'organizations', 'organization', 'organize', 'work', 'works', 'working', 'significant', 'team', 'database', 'databases', 'analytical']","Mississauga, ON",99,none
24,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
25,Data Analyst,WGames Inc.,None,https://ca.indeed.com/viewjob?jk=011ef0b31a96d810&fccid=e5595c68b69ef77d&vjs=3,"['data', 'games', 'gaming', 'game', 'team', 'teams', 'users', 'user', 'analysis', 'preferably', 'preferred', 'reporting', 'reports', 'experi', 'experience']","Toronto, ON",2,bachelors degree
26,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
27,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
28,Manager Data Analyst - Data Warehouse Services,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=2f8f85b98881898e&fccid=6f250882b448d8bc&vjs=3,"['data', 'requirements', 'reporting', 'report', 'project', 'team', 'environments', 'environment', 'business', 'developers', 'develop', 'development']","Montréal, QC",2,none
29,Budget Analyst,Fivesky,None,https://ca.indeed.com/viewjob?jk=0be1a2e59282a27c&fccid=781f2a4fd94edd12&vjs=3,"['budget', 'manage budgets', 'management', 'manag', 'business', 'deliver', 'delivering', 'excel', 'opportunities', 'opportunity', 'multiple', 'organizational']","Montréal, QC",3,bachelors degree
30,"Analyst, Marketing & Performance",Uni-Select Canada Inc.,None,https://ca.indeed.com/viewjob/company/Uni--Select-Canada-Inc./jobs/Analyst-744ee97c4049b30f?fccid=7b57cdc5be715e6f&vjs=3,[],"Boucherville, QC",99,none
31,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
32,Pipeline Inline-Inspection Data Analyst (ILI Level 2-3),Onstream Pipeline Inspection Services Inc.,None,https://ca.indeed.com/viewjob/company/Onstream-Pipeline-Inspection-Services-Inc/jobs/Pipeline-Inline-Inspection-Data-Analyst-7837ad55c28258ea?fccid=67f6fd44839332b5&vjs=3,[],"Calgary, AB",99,none
33,"Analyst, Statistics",Certara,None,https://ca.indeed.com/viewjob?jk=cec074bcb1c3ab20&fccid=f0ba227ba5c9c8b1&vjs=3,"['des', 'statistique', 'statistiqu', 'statistiques', 'une', 'les analyses', 'analyse', 'est', 'experience', 'scientifique', 'scientifiques', 'scientifiqu']","Montréal, QC",99,none
34,Research Analyst,iData Research Inc.,19.23,https://ca.indeed.com/viewjob/company/iData-Research-Inc./jobs/Research-Analyst-c027d9dd2bd3715b?fccid=09616331811b497e&vjs=3,[],"Burnaby, BC",99,none
35,MARKETING DATA ANALYST -FR,Nvizzio Creations,None,https://ca.indeed.com/viewjob?jk=15d8a449d437ffd3&fccid=436b5edb4838ca5f&vjs=3,"['des', 'les', 'pour', 'une', 'produit', 'produits', 'donnees', 'equipes', 'sur']","Montréal, QC",99,none
36,Integration and Data Analyst Parian,Parian Logistics,None,https://ca.indeed.com/viewjob?jk=d49c6b6a6a6dc8ce&fccid=268960810ebecabd&vjs=3,"['data', 'integration', 'services business', 'integrated applications', 'servic', 'service', 'include', 'including', 'manager', 'manage', 'management', 'processes', 'process', 'applicable', 'application']","Winnipeg, MB",3,university degree
37,BI Analyst,DeSerres,None,https://ca.indeed.com/viewjob?jk=952b3cb36aecc74f&fccid=9bcd567f3b9cf20c&vjs=3,"['analytical', 'analytics', 'management', 'manage', 'new', 'knowledge', 'initiatives', 'initiate', 'business', 'making', 'sql']","Montréal, QC",4,bachelors degree
38,Data Analyst,OSL Retail Services Inc,None,https://ca.indeed.com/viewjob?jk=2bd4475c87ca4f77&fccid=f0404b5315ab218d&vjs=3,"['reporting', 'reports', 'report', 'data', 'organizations', 'organization', 'organize', 'work', 'works', 'working', 'team', 'significant', 'database', 'databases', 'analytical']","Mississauga, ON",99,none
39,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
40,Data Analyst,WGames Inc.,None,https://ca.indeed.com/viewjob?jk=011ef0b31a96d810&fccid=e5595c68b69ef77d&vjs=3,"['data', 'games', 'gaming', 'game', 'team', 'teams', 'users', 'user', 'analysis', 'preferably', 'preferred', 'reporting', 'reports', 'experi', 'experience']","Toronto, ON",2,bachelors degree
41,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
42,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
43,Manager Data Analyst - Data Warehouse Services,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=2f8f85b98881898e&fccid=6f250882b448d8bc&vjs=3,"['data', 'requirements', 'reporting', 'report', 'project', 'team', 'environments', 'environment', 'business', 'developers', 'develop', 'development']","Montréal, QC",2,none
44,Budget Analyst,Fivesky,None,https://ca.indeed.com/viewjob?jk=0be1a2e59282a27c&fccid=781f2a4fd94edd12&vjs=3,"['budget', 'manage budgets', 'management', 'manag', 'business', 'deliver', 'delivering', 'excel', 'opportunities', 'opportunity', 'company', 'organizational']","Montréal, QC",3,bachelors degree
45,"Analyst, Marketing & Performance",Uni-Select Canada Inc.,None,https://ca.indeed.com/viewjob/company/Uni--Select-Canada-Inc./jobs/Analyst-744ee97c4049b30f?fccid=7b57cdc5be715e6f&vjs=3,[],"Boucherville, QC",99,none
46,Strategic Insights Analyst,DAC Group,None,https://ca.indeed.com/viewjob?jk=e1fd0e88751ad22b&fccid=ed1f878210547a38&vjs=3,"['insights', 'insight', 'data', 'skills', 'skill', 'client', 'clients', 'including', 'include', 'includes', 'work', 'works', 'working', 'strong', 'research']","Toronto, ON",2,year degree formal degree
47,Pipeline Inline-Inspection Data Analyst (ILI Level 2-3),Onstream Pipeline Inspection Services Inc.,None,https://ca.indeed.com/viewjob/company/Onstream-Pipeline-Inspection-Services-Inc/jobs/Pipeline-Inline-Inspection-Data-Analyst-7837ad55c28258ea?fccid=67f6fd44839332b5&vjs=3,[],"Calgary, AB",99,none
48,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
49,Research Analyst,iData Research Inc.,19.23,https://ca.indeed.com/viewjob/company/iData-Research-Inc./jobs/Research-Analyst-c027d9dd2bd3715b?fccid=09616331811b497e&vjs=3,[],"Burnaby, BC",99,none
50,Data Analyst /Data Governance Specialist,American Iron and Metal,None,https://ca.indeed.com/viewjob?jk=e290ca453d7a490d&fccid=b444d75eb84efc9c&vjs=3,"['data', 'management', 'manag', 'knowledge', 'knowledg', 'business', 'providing', 'provide', 'decision', 'develop', 'developing', 'development', 'chain']","Montréal, QC",99,bachelors degree
51,Data Analyst,OSL Retail Services Inc,None,https://ca.indeed.com/viewjob?jk=2bd4475c87ca4f77&fccid=f0404b5315ab218d&vjs=3,"['reporting', 'reports', 'report', 'data', 'organizations', 'organization', 'organize', 'work', 'works', 'working', 'significant', 'team', 'database', 'databases', 'analytical']","Mississauga, ON",99,none
52,MARKETING DATA ANALYST -FR,Nvizzio Creations,None,https://ca.indeed.com/viewjob?jk=15d8a449d437ffd3&fccid=436b5edb4838ca5f&vjs=3,"['des', 'les', 'pour', 'une', 'produit', 'produits', 'donnees', 'equipes', 'sur']","Montréal, QC",99,none
53,Integration and Data Analyst Parian,Parian Logistics,None,https://ca.indeed.com/viewjob?jk=d49c6b6a6a6dc8ce&fccid=268960810ebecabd&vjs=3,"['data', 'integration', 'services business', 'integrated applications', 'servic', 'service', 'include', 'including', 'manager', 'manage', 'management', 'processes', 'process', 'applicable', 'application']","Winnipeg, MB",3,university degree
54,"Analyst, Statistics",Certara,None,https://ca.indeed.com/viewjob?jk=cec074bcb1c3ab20&fccid=f0ba227ba5c9c8b1&vjs=3,"['des', 'statistique', 'statistiqu', 'statistiques', 'une', 'les analyses', 'analyse', 'est', 'experience', 'scientifique', 'scientifiques', 'scientifiqu']","Montréal, QC",99,none
55,BI Analyst,DeSerres,None,https://ca.indeed.com/viewjob?jk=952b3cb36aecc74f&fccid=9bcd567f3b9cf20c&vjs=3,"['analytical', 'analytics', 'management', 'manage', 'new', 'knowledge', 'initiatives', 'initiate', 'business', 'making', 'sql']","Montréal, QC",4,bachelors degree
56,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
57,Data Analyst,WGames Inc.,None,https://ca.indeed.com/viewjob?jk=011ef0b31a96d810&fccid=e5595c68b69ef77d&vjs=3,"['data', 'games', 'gaming', 'game', 'team', 'teams', 'users', 'user', 'analysis', 'preferably', 'preferred', 'reporting', 'reports', 'experi', 'experience']","Toronto, ON",2,bachelors degree
58,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
59,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
60,"Analyst, Marketing & Performance",Uni-Select Canada Inc.,None,https://ca.indeed.com/viewjob/company/Uni--Select-Canada-Inc./jobs/Analyst-744ee97c4049b30f?fccid=7b57cdc5be715e6f&vjs=3,[],"Boucherville, QC",99,none
61,Strategic Insights Analyst,DAC Group,None,https://ca.indeed.com/viewjob?jk=e1fd0e88751ad22b&fccid=ed1f878210547a38&vjs=3,"['insights', 'insight', 'data', 'skills', 'skill', 'client', 'clients', 'including', 'include', 'includes', 'work', 'works', 'working', 'strong', 'research']","Toronto, ON",2,year degree formal degree
62,Pipeline Inline-Inspection Data Analyst (ILI Level 2-3),Onstream Pipeline Inspection Services Inc.,None,https://ca.indeed.com/viewjob/company/Onstream-Pipeline-Inspection-Services-Inc/jobs/Pipeline-Inline-Inspection-Data-Analyst-7837ad55c28258ea?fccid=67f6fd44839332b5&vjs=3,[],"Calgary, AB",99,none
63,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
64,Research Analyst,iData Research Inc.,19.23,https://ca.indeed.com/viewjob/company/iData-Research-Inc./jobs/Research-Analyst-c027d9dd2bd3715b?fccid=09616331811b497e&vjs=3,[],"Burnaby, BC",99,none
65,Data Analyst /Data Governance Specialist,American Iron and Metal,None,https://ca.indeed.com/viewjob?jk=e290ca453d7a490d&fccid=b444d75eb84efc9c&vjs=3,"['data', 'management', 'manag', 'knowledge', 'knowledg', 'business', 'providing', 'provide', 'decision', 'develop', 'developing', 'development', 'chain']","Montréal, QC",99,bachelors degree
66,Data Analyst,OSL Retail Services Inc,None,https://ca.indeed.com/viewjob?jk=2bd4475c87ca4f77&fccid=f0404b5315ab218d&vjs=3,"['reporting', 'reports', 'report', 'data', 'organizations', 'organization', 'organize', 'work', 'works', 'working', 'significant', 'team', 'database', 'databases', 'analytical']","Mississauga, ON",99,none
67,MARKETING DATA ANALYST -FR,Nvizzio Creations,None,https://ca.indeed.com/viewjob?jk=15d8a449d437ffd3&fccid=436b5edb4838ca5f&vjs=3,"['des', 'les', 'pour', 'une', 'produit', 'produits', 'donnees', 'equipes', 'sur']","Montréal, QC",99,none
68,Integration and Data Analyst Parian,Parian Logistics,None,https://ca.indeed.com/viewjob?jk=d49c6b6a6a6dc8ce&fccid=268960810ebecabd&vjs=3,"['data', 'integration', 'services business', 'integrated applications', 'servic', 'service', 'include', 'including', 'manager', 'manage', 'management', 'processes', 'process', 'applicable', 'application']","Winnipeg, MB",3,university degree
69,"Analyst, Statistics",Certara,None,https://ca.indeed.com/viewjob?jk=cec074bcb1c3ab20&fccid=f0ba227ba5c9c8b1&vjs=3,"['des', 'statistique', 'statistiqu', 'statistiques', 'une', 'les analyses', 'analyse', 'est', 'experience', 'scientifique', 'scientifiques', 'scientifiqu']","Montréal, QC",99,none
70,BI Analyst,DeSerres,None,https://ca.indeed.com/viewjob?jk=952b3cb36aecc74f&fccid=9bcd567f3b9cf20c&vjs=3,"['analytical', 'analytics', 'management', 'manage', 'new', 'knowledge', 'initiatives', 'initiate', 'business', 'making', 'sql']","Montréal, QC",4,bachelors degree
71,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
72,Data Analyst,WGames Inc.,None,https://ca.indeed.com/viewjob?jk=011ef0b31a96d810&fccid=e5595c68b69ef77d&vjs=3,"['data', 'games', 'gaming', 'game', 'team', 'teams', 'users', 'user', 'analysis', 'preferably', 'preferred', 'reporting', 'reports', 'experi', 'experience']","Toronto, ON",2,bachelors degree
73,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
74,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
75,Data Analyst /Data Governance Specialist,American Iron and Metal,None,https://ca.indeed.com/viewjob?jk=e290ca453d7a490d&fccid=b444d75eb84efc9c&vjs=3,"['data', 'management', 'manag', 'knowledge', 'knowledg', 'business', 'providing', 'provide', 'decision', 'develop', 'developing', 'development', 'chain']","Montréal, QC",99,bachelors degree
76,Data Analyst,OSL Retail Services Inc,None,https://ca.indeed.com/viewjob?jk=2bd4475c87ca4f77&fccid=f0404b5315ab218d&vjs=3,"['reporting', 'reports', 'report', 'data', 'organizations', 'organization', 'organize', 'work', 'works', 'working', 'team', 'significant', 'database', 'databases', 'analytical']","Mississauga, ON",99,none
77,MARKETING DATA ANALYST -FR,Nvizzio Creations,None,https://ca.indeed.com/viewjob?jk=15d8a449d437ffd3&fccid=436b5edb4838ca5f&vjs=3,"['des', 'les', 'pour', 'une', 'produit', 'produits', 'donnees', 'equipes', 'sur']","Montréal, QC",99,none
78,Integration and Data Analyst Parian,Parian Logistics,None,https://ca.indeed.com/viewjob?jk=d49c6b6a6a6dc8ce&fccid=268960810ebecabd&vjs=3,"['data', 'integration', 'services business', 'integrated applications', 'servic', 'service', 'include', 'including', 'manager', 'manage', 'management', 'processes', 'process', 'applicable', 'application']","Winnipeg, MB",3,university degree
79,"Analyst, Statistics",Certara,None,https://ca.indeed.com/viewjob?jk=cec074bcb1c3ab20&fccid=f0ba227ba5c9c8b1&vjs=3,"['des', 'statistique', 'statistiqu', 'statistiques', 'une', 'les analyses', 'analyse', 'est', 'experience', 'scientifique', 'scientifiques', 'scientifiqu']","Montréal, QC",99,none
80,BI Analyst,DeSerres,None,https://ca.indeed.com/viewjob?jk=952b3cb36aecc74f&fccid=9bcd567f3b9cf20c&vjs=3,"['analytical', 'analytics', 'management', 'manage', 'new', 'knowledge', 'initiatives', 'initiate', 'business', 'making', 'sql']","Montréal, QC",4,bachelors degree
81,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
82,Data Analyst,WGames Inc.,None,https://ca.indeed.com/viewjob?jk=011ef0b31a96d810&fccid=e5595c68b69ef77d&vjs=3,"['data', 'games', 'gaming', 'game', 'team', 'teams', 'users', 'user', 'analysis', 'preferably', 'preferred', 'reporting', 'reports', 'experi', 'experience']","Toronto, ON",2,bachelors degree
83,Safety Analyst,Westcan Bulk Transport Ltd .,None,https://ca.indeed.com/viewjob?jk=82bffe434ab39112&fccid=7b9ed354023c227a&vjs=3,"['safety', 'opportunity', 'opportunities', 'team', 'applicants', 'application', 'applications', 'customer', 'company', 'position', 'positive', 'maintain', 'maintaining']","Edmonton, AB",99,none
84,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,36.06,https://ca.indeed.com/viewjob/company/CGI/jobs/Specialist-Bi-Visualization-00706ea7e09dcbf6?fccid=d93d0dc04840a6ca&vjs=3,[],"Montréal, QC",99,none
85,Data Analyst /Data Governance Specialist,American Iron and Metal,None,https://ca.indeed.com/viewjob?jk=e290ca453d7a490d&fccid=b444d75eb84efc9c&vjs=3,"['data', 'management', 'manag', 'knowledge', 'knowledg', 'business', 'providing', 'provide', 'decision', 'develop', 'developing', 'development', 'chain']","Montréal, QC",99,bachelors degree
86,Data Analyst,OSL Retail Services Inc,None,https://ca.indeed.com/viewjob?jk=2bd4475c87ca4f77&fccid=f0404b5315ab218d&vjs=3,"['reporting', 'reports', 'report', 'data', 'organizations', 'organization', 'organize', 'work', 'works', 'working', 'team', 'significant', 'database', 'databases', 'analytical']","Mississauga, ON",99,none
87,MARKETING DATA ANALYST -FR,Nvizzio Creations,None,https://ca.indeed.com/viewjob?jk=15d8a449d437ffd3&fccid=436b5edb4838ca5f&vjs=3,"['des', 'les', 'pour', 'une', 'produit', 'produits', 'donnees', 'equipes', 'sur']","Montréal, QC",99,none
88,Integration and Data Analyst Parian,Parian Logistics,None,https://ca.indeed.com/viewjob?jk=d49c6b6a6a6dc8ce&fccid=268960810ebecabd&vjs=3,"['data', 'integration', 'services business', 'integrated applications', 'servic', 'service', 'include', 'including', 'manager', 'manage', 'management', 'processes', 'process', 'applicable', 'application']","Winnipeg, MB",3,university degree
89,"Analyst, Statistics",Certara,None,https://ca.indeed.com/viewjob?jk=cec074bcb1c3ab20&fccid=f0ba227ba5c9c8b1&vjs=3,"['des', 'statistique', 'statistiqu', 'statistiques', 'une', 'les analyses', 'analyse', 'est', 'experience', 'scientifique', 'scientifiques', 'scientifiqu']","Montréal, QC",99,none
90,BI Analyst,DeSerres,None,https://ca.indeed.com/viewjob?jk=952b3cb36aecc74f&fccid=9bcd567f3b9cf20c&vjs=3,"['analytical', 'analytics', 'management', 'manage', 'new', 'knowledge', 'initiatives', 'initiate', 'business', 'making', 'sql']","Montréal, QC",4,bachelors degree
91,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
