,title,company,salary,link,description,location,Minimum Experience Required,Education Required
10,"Senior Analyst, Data Analytics",SIRIUS XM CANADA INC.,None,https://ca.indeed.com/viewjob/company/SIRIUS-XM-CANADA-INC./jobs/Senior-Analyst-cd265cda149f2e2e?fccid=7e075b1436d11c02&vjs=3,[],"Toronto, ON",99,none
11,System Analyst,Compugen Inc,None,https://ca.indeed.com/viewjob?jk=2f4f737909935f0a&fccid=fce5e7a71ef9f4c3&vjs=3,"['data', 'systems', 'work', 'working', 'business', 'businesses', 'test', 'testing', 'design', 'designated', 'required', 'requirements', 'requir', 'require', 'providers', 'providing', 'provide']","Winnipeg, MB",99,none
12,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
13,Business Analyst,Shaw Communications,None,https://ca.indeed.com/viewjob?jk=1f8450c0e2352eab&fccid=0261b4753802fd26&vjs=3,"['data', 'community', 'commun', 'communication', 'communicate', 'communications', 'information', 'experience', 'support', 'supporting', 'supported', 'skill', 'skills', 'enablement', 'ability']","Toronto, ON",99,none
14,Senior Business Systems Analyst - Data & Analytics,Equitable Life of Canada,None,https://ca.indeed.com/viewjob?jk=c983961fb64c8157&fccid=ac28bc2d58529cfc&vjs=3,"['business', 'solutions', 'solut', 'solution', 'testing', 'test', 'data', 'requirements', 'requir', 'required', 'require', 'analyt', 'analytical', 'analytics', 'management', 'manag', 'manage', 'analysis']","Waterloo, ON",8,bachelors degree
15,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
16,Production Support Analyst,Olysky LP,None,https://ca.indeed.com/viewjob/company/Olysky-LP/jobs/Production-Support-Analyst-4f0eb936d93d7a7f?fccid=1954473dca85d0d5&vjs=3,[],"Humboldt, SK",99,none
17,"Bilingual Analyst, Postsecondary Education and Adult Learnin...","THE COUNCIL OF MINISTERS OF EDUCATION, CANADA (CME...",35.75,"https://ca.indeed.com/viewjob/company/Council-of-Ministers-of-Education,-Canada/jobs/Bilingual-Analyst-f41caed47417b44b?fccid=cc55aafeef29476a&vjs=3",[],"Toronto, ON",99,none
18,Analyste BI - BI Analyst,Bonduelle,None,https://ca.indeed.com/viewjob/company/Bonduelle/jobs/Analyste-Bi-8d6bb5d0ff9caf51?fccid=7bafa916f6a8b138&vjs=3,[],"Saint-Césaire, QC",99,none
19,Marketing Analyst – Vehicle Accessories,CM2 Solutions Inc.,None,https://ca.indeed.com/viewjob/company/CM2-Solutions-Inc./jobs/Marketing-Analyst-Vehicle-Accessory-01dd451b31b489b7?fccid=063cbc9d4728748d&vjs=3,[],"Oshawa, ON",99,none
20,Data Analyst - Fraud Detection,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=aecad2500c587a76&fccid=6f250882b448d8bc&vjs=3,"['data', 'report', 'reports', 'problems', 'problem', 'plus', 'plu', 'analytics', 'analytical', 'stakehold', 'stakeholders', 'statistical', 'statistics', 'decision', 'decisions']","Montréal, QC",3,masters degree
21,BI Developer,AJW Technique,35.34,https://ca.indeed.com/viewjob/company/AJW-Technique/jobs/Bi-Developer-0cf29e22e28d7346?fccid=3de1bf0a2cb37afe&vjs=3,[],"Montréal, QC",99,none
22,Senior Business Intelligence Analyst (B052-20),Legal Aid BC,37.43,https://ca.indeed.com/viewjob/company/Legal-Aid-BC/jobs/Senior-Business-Intelligence-Analyst-febc885b489207ab?fccid=86fe361209cb4a20&vjs=3,[],"Vancouver, BC",99,none
23,Business Analyst - BMC Remedy,IT Chapter,None,https://ca.indeed.com/viewjob/company/IT-Chapter/jobs/Business-Analyst-d3bd0d1d9678c211?fccid=d99c6857b949658d&vjs=3,[],"Montréal, QC",99,none
24,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
25,"Senior Analyst, Data Analytics",SIRIUS XM CANADA INC.,None,https://ca.indeed.com/viewjob/company/SIRIUS-XM-CANADA-INC./jobs/Senior-Analyst-cd265cda149f2e2e?fccid=7e075b1436d11c02&vjs=3,[],"Toronto, ON",99,none
26,System Analyst,Compugen Inc,None,https://ca.indeed.com/viewjob?jk=2f4f737909935f0a&fccid=fce5e7a71ef9f4c3&vjs=3,"['data', 'systems', 'work', 'working', 'business', 'businesses', 'test', 'testing', 'design', 'designated', 'required', 'requirements', 'requir', 'require', 'providers', 'providing', 'provide']","Winnipeg, MB",99,none
27,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
28,Business Analyst,Shaw Communications,None,https://ca.indeed.com/viewjob?jk=1f8450c0e2352eab&fccid=0261b4753802fd26&vjs=3,"['data', 'community', 'commun', 'communication', 'communicate', 'communications', 'information', 'experience', 'support', 'supporting', 'supported', 'skill', 'skills', 'enablement', 'ability']","Toronto, ON",99,none
29,Senior Business Systems Analyst - Data & Analytics,Equitable Life of Canada,None,https://ca.indeed.com/viewjob?jk=c983961fb64c8157&fccid=ac28bc2d58529cfc&vjs=3,"['business', 'solutions', 'solut', 'solution', 'testing', 'test', 'data', 'requirements', 'requir', 'required', 'require', 'analyt', 'analytical', 'analytics', 'management', 'manag', 'manage', 'analysis']","Waterloo, ON",8,bachelors degree
30,Strategic Insights Analyst,DAC Group,None,https://ca.indeed.com/viewjob?jk=e1fd0e88751ad22b&fccid=ed1f878210547a38&vjs=3,"['insights', 'insight', 'data', 'skills', 'skill', 'client', 'clients', 'including', 'include', 'includes', 'work', 'works', 'working', 'strong', 'research']","Toronto, ON",2,year degree formal degree
31,Business Analyst,Emterra Group,None,https://ca.indeed.com/viewjob?jk=3a66960881d2cf8a&fccid=745c2c1a3a3ab5b8&vjs=3,"['business', 'data', 'analytics', 'analytical', 'experience', 'experi', 'managements', 'management', 'model', 'modelling', 'models', 'reporting', 'reports', 'report', 'service', 'servic']","Burlington, ON",5,bachelors degree
32,Revenue Operations Analyst,Cambridge Brain Sciences,None,https://ca.indeed.com/viewjob?jk=a4f4ee1057797fad&fccid=d126b46da8650ee3&vjs=3,"['sales', 'working', 'work', 'data', 'recommendations', 'recommending', 'scientific', 'new', 'processes', 'company']","Toronto, ON",99,undergraduate degree
33,Technical Business Analyst & Project Manager (Eastern Canada...,D3 Security,None,https://ca.indeed.com/viewjob/company/D3-Security/jobs/Technical-Business-Analyst-Project-Manager-cbaf17f8dfbf31bc?fccid=f63494c1705266d3&vjs=3,[],"Toronto, ON",99,none
34,Power BI Developer (Must be University Student in BC),DentalAdvisors,99,https://ca.indeed.com/viewjob/company/DentalAdvisors/jobs/Power-Bi-Developer-6e182cc80272333a?fccid=5d147a0f8c380a19&vjs=3,[],"Burnaby, BC",99,none
35,Technical Business Analyst- Fixed Term Contract,United Way Calgary and Area,34.62,https://ca.indeed.com/viewjob/company/United-Way-Calgary-and-Area/jobs/Technical-Business-Analyst-0489f33069e9d096?fccid=dd616958bd9ddc12&vjs=3,[],"Calgary, AB",99,none
36,Operations Support Analyst (Bilingual),Canada Guaranty Mortgage Insurance Company,None,https://ca.indeed.com/viewjob/company/Canada-Guaranty/jobs/Operation-Support-Analyst-0d938b3e9e21bf35?fccid=27b9c2a55ec02158&vjs=3,[],"Montréal, QC",99,none
37,Business Analyst - BMC Remedy,IT Chapter,None,https://ca.indeed.com/viewjob/company/IT-Chapter/jobs/Business-Analyst-d3bd0d1d9678c211?fccid=d99c6857b949658d&vjs=3,[],"Montréal, QC",99,none
38,Digital Marketing Data Analyst,Technology Development Corp,None,https://ca.indeed.com/viewjob?jk=f48f3fca359cfd7f&fccid=d5eebd59dbfe9145&vjs=3,"['data', 'business', 'timely', 'work', 'working', 'tableau', 'different', 'organization', 'organizing', 'internal']","Toronto, ON",3,none
39,Senior Data Analyst,Inkbox,None,https://ca.indeed.com/viewjob?jk=51c7ab755e093654&fccid=5824c66b4b60dad9&vjs=3,"['data', 'experience', 'experi', 'strong', 'business', 'analytics', 'analyt', 'analytical', 'working', 'work', 'product', 'skills']","Toronto, ON",3,none
40,Junior Analyst & Inventory Manager,Tanzacan,15.87,https://ca.indeed.com/viewjob/company/Tanzacan/jobs/Junior-Analyst-Inventory-Manager-98770233e0b0b409?fccid=61d8eae5784d0b4d&vjs=3,[],"Markham, ON",99,none
41,Workforce Management Analyst,StorageVault Canada Inc.,18.0,https://ca.indeed.com/viewjob/company/StorageVault-Canada-Inc./jobs/Workforce-Management-Analyst-f5d9c2698dfee24c?fccid=b6818f503a82faff&vjs=3,[],"Ottawa, ON",99,none
42,Data Analyst,Dialpad,None,https://ca.indeed.com/viewjob?jk=5e5f3c6a415d7037&fccid=0c10910a7ccf3c63&vjs=3,"['data', 'team', 'teams', 'work', 'working', 'business', 'phone', 'language', 'excellent', 'learning']","Kitchener, ON",3,none
43,Marketing Data Analyst,GTB,None,https://ca.indeed.com/viewjob?jk=a55ab8f72100cbf0&fccid=cfc5fd48950b48e0&vjs=3,"['data', 'team', 'teams', 'businesses', 'business', 'gtb', 'utilize', 'work', 'works', 'working', 'utilizes analytic', 'analytics', 'status']","Toronto, ON",99,bachelors degree
44,Systems Consultant and Data Analyst,EU Health and Innovations Inc.,None,https://ca.indeed.com/viewjob/company/EU-Health-and-Innovations-Inc./jobs/System-Consultant-Data-Analyst-2f24ae48c5d153b2?fccid=18b8a5794f3457fb&vjs=3,[],"Concord, ON",99,none
45,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
46,Production Support Analyst,Olysky LP,None,https://ca.indeed.com/viewjob/company/Olysky-LP/jobs/Production-Support-Analyst-4f0eb936d93d7a7f?fccid=1954473dca85d0d5&vjs=3,[],"Humboldt, SK",99,none
47,"Bilingual Analyst, Postsecondary Education and Adult Learnin...","THE COUNCIL OF MINISTERS OF EDUCATION, CANADA (CME...",35.75,"https://ca.indeed.com/viewjob/company/Council-of-Ministers-of-Education,-Canada/jobs/Bilingual-Analyst-f41caed47417b44b?fccid=cc55aafeef29476a&vjs=3",[],"Toronto, ON",99,none
48,Analyste BI - BI Analyst,Bonduelle,None,https://ca.indeed.com/viewjob/company/Bonduelle/jobs/Analyste-Bi-8d6bb5d0ff9caf51?fccid=7bafa916f6a8b138&vjs=3,[],"Saint-Césaire, QC",99,none
49,Marketing Analyst – Vehicle Accessories,CM2 Solutions Inc.,None,https://ca.indeed.com/viewjob/company/CM2-Solutions-Inc./jobs/Marketing-Analyst-Vehicle-Accessory-01dd451b31b489b7?fccid=063cbc9d4728748d&vjs=3,[],"Oshawa, ON",99,none
50,Data Analyst - Fraud Detection,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=aecad2500c587a76&fccid=6f250882b448d8bc&vjs=3,"['data', 'report', 'reports', 'problems', 'problem', 'plus', 'plu', 'analytics', 'analytical', 'stakehold', 'stakeholders', 'statistical', 'statistics', 'decision', 'decisions']","Montréal, QC",3,masters degree
51,BI Developer,AJW Technique,35.34,https://ca.indeed.com/viewjob/company/AJW-Technique/jobs/Bi-Developer-0cf29e22e28d7346?fccid=3de1bf0a2cb37afe&vjs=3,[],"Montréal, QC",99,none
52,Senior Business Intelligence Analyst (B052-20),Legal Aid BC,37.43,https://ca.indeed.com/viewjob/company/Legal-Aid-BC/jobs/Senior-Business-Intelligence-Analyst-febc885b489207ab?fccid=86fe361209cb4a20&vjs=3,[],"Vancouver, BC",99,none
53,Business Analyst - BMC Remedy,IT Chapter,None,https://ca.indeed.com/viewjob/company/IT-Chapter/jobs/Business-Analyst-d3bd0d1d9678c211?fccid=d99c6857b949658d&vjs=3,[],"Montréal, QC",99,none
54,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
55,"Senior Analyst, Data Analytics",SIRIUS XM CANADA INC.,None,https://ca.indeed.com/viewjob/company/SIRIUS-XM-CANADA-INC./jobs/Senior-Analyst-cd265cda149f2e2e?fccid=7e075b1436d11c02&vjs=3,[],"Toronto, ON",99,none
56,System Analyst,Compugen Inc,None,https://ca.indeed.com/viewjob?jk=2f4f737909935f0a&fccid=fce5e7a71ef9f4c3&vjs=3,"['data', 'systems', 'work', 'working', 'business', 'businesses', 'test', 'testing', 'design', 'designated', 'required', 'requirements', 'requir', 'require', 'providers', 'providing', 'provide']","Winnipeg, MB",99,none
57,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
58,Business Analyst,Shaw Communications,None,https://ca.indeed.com/viewjob?jk=1f8450c0e2352eab&fccid=0261b4753802fd26&vjs=3,"['data', 'community', 'commun', 'communication', 'communicate', 'communications', 'information', 'experience', 'support', 'supporting', 'supported', 'skill', 'skills', 'enablement', 'ability']","Toronto, ON",99,none
59,Senior Business Systems Analyst - Data & Analytics,Equitable Life of Canada,None,https://ca.indeed.com/viewjob?jk=c983961fb64c8157&fccid=ac28bc2d58529cfc&vjs=3,"['business', 'solutions', 'solut', 'solution', 'testing', 'test', 'data', 'requirements', 'requir', 'required', 'require', 'analyt', 'analytical', 'analytics', 'management', 'manag', 'manage', 'analysis']","Waterloo, ON",8,bachelors degree
60,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
61,Production Support Analyst,Olysky LP,None,https://ca.indeed.com/viewjob/company/Olysky-LP/jobs/Production-Support-Analyst-4f0eb936d93d7a7f?fccid=1954473dca85d0d5&vjs=3,[],"Humboldt, SK",99,none
62,"Bilingual Analyst, Postsecondary Education and Adult Learnin...","THE COUNCIL OF MINISTERS OF EDUCATION, CANADA (CME...",35.75,"https://ca.indeed.com/viewjob/company/Council-of-Ministers-of-Education,-Canada/jobs/Bilingual-Analyst-f41caed47417b44b?fccid=cc55aafeef29476a&vjs=3",[],"Toronto, ON",99,none
63,Analyste BI - BI Analyst,Bonduelle,None,https://ca.indeed.com/viewjob/company/Bonduelle/jobs/Analyste-Bi-8d6bb5d0ff9caf51?fccid=7bafa916f6a8b138&vjs=3,[],"Saint-Césaire, QC",99,none
64,Marketing Analyst – Vehicle Accessories,CM2 Solutions Inc.,None,https://ca.indeed.com/viewjob/company/CM2-Solutions-Inc./jobs/Marketing-Analyst-Vehicle-Accessory-01dd451b31b489b7?fccid=063cbc9d4728748d&vjs=3,[],"Oshawa, ON",99,none
65,Data Analyst - Fraud Detection,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=aecad2500c587a76&fccid=6f250882b448d8bc&vjs=3,"['data', 'report', 'reports', 'problems', 'problem', 'plus', 'plu', 'analytics', 'analytical', 'stakehold', 'stakeholders', 'statistical', 'statistics', 'decision', 'decisions']","Montréal, QC",3,masters degree
66,BI Developer,AJW Technique,35.34,https://ca.indeed.com/viewjob/company/AJW-Technique/jobs/Bi-Developer-0cf29e22e28d7346?fccid=3de1bf0a2cb37afe&vjs=3,[],"Montréal, QC",99,none
67,Senior Business Intelligence Analyst (B052-20),Legal Aid BC,37.43,https://ca.indeed.com/viewjob/company/Legal-Aid-BC/jobs/Senior-Business-Intelligence-Analyst-febc885b489207ab?fccid=86fe361209cb4a20&vjs=3,[],"Vancouver, BC",99,none
68,Business Analyst - BMC Remedy,IT Chapter,None,https://ca.indeed.com/viewjob/company/IT-Chapter/jobs/Business-Analyst-d3bd0d1d9678c211?fccid=d99c6857b949658d&vjs=3,[],"Montréal, QC",99,none
69,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
70,"Senior Analyst, Data Analytics",SIRIUS XM CANADA INC.,None,https://ca.indeed.com/viewjob/company/SIRIUS-XM-CANADA-INC./jobs/Senior-Analyst-cd265cda149f2e2e?fccid=7e075b1436d11c02&vjs=3,[],"Toronto, ON",99,none
71,System Analyst,Compugen Inc,None,https://ca.indeed.com/viewjob?jk=2f4f737909935f0a&fccid=fce5e7a71ef9f4c3&vjs=3,"['data', 'systems', 'work', 'working', 'business', 'businesses', 'test', 'testing', 'design', 'designated', 'required', 'requirements', 'requir', 'require', 'providers', 'providing', 'provide']","Winnipeg, MB",99,none
72,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
73,Business Analyst,Shaw Communications,None,https://ca.indeed.com/viewjob?jk=1f8450c0e2352eab&fccid=0261b4753802fd26&vjs=3,"['data', 'community', 'commun', 'communication', 'communicate', 'communications', 'information', 'experience', 'support', 'supporting', 'supported', 'skill', 'skills', 'enablement', 'ability']","Toronto, ON",99,none
74,Senior Business Systems Analyst - Data & Analytics,Equitable Life of Canada,None,https://ca.indeed.com/viewjob?jk=c983961fb64c8157&fccid=ac28bc2d58529cfc&vjs=3,"['business', 'solutions', 'solut', 'solution', 'testing', 'test', 'data', 'requirements', 'requir', 'required', 'require', 'analyt', 'analytical', 'analytics', 'management', 'manag', 'manage', 'analysis']","Waterloo, ON",8,bachelors degree
75,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
76,Production Support Analyst,Olysky LP,None,https://ca.indeed.com/viewjob/company/Olysky-LP/jobs/Production-Support-Analyst-4f0eb936d93d7a7f?fccid=1954473dca85d0d5&vjs=3,[],"Humboldt, SK",99,none
77,"Bilingual Analyst, Postsecondary Education and Adult Learnin...","THE COUNCIL OF MINISTERS OF EDUCATION, CANADA (CME...",35.75,"https://ca.indeed.com/viewjob/company/Council-of-Ministers-of-Education,-Canada/jobs/Bilingual-Analyst-f41caed47417b44b?fccid=cc55aafeef29476a&vjs=3",[],"Toronto, ON",99,none
78,Analyste BI - BI Analyst,Bonduelle,None,https://ca.indeed.com/viewjob/company/Bonduelle/jobs/Analyste-Bi-8d6bb5d0ff9caf51?fccid=7bafa916f6a8b138&vjs=3,[],"Saint-Césaire, QC",99,none
79,Marketing Analyst – Vehicle Accessories,CM2 Solutions Inc.,None,https://ca.indeed.com/viewjob/company/CM2-Solutions-Inc./jobs/Marketing-Analyst-Vehicle-Accessory-01dd451b31b489b7?fccid=063cbc9d4728748d&vjs=3,[],"Oshawa, ON",99,none
80,Data Analyst - Fraud Detection,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=aecad2500c587a76&fccid=6f250882b448d8bc&vjs=3,"['data', 'report', 'reports', 'problems', 'problem', 'plus', 'plu', 'analytics', 'analytical', 'stakehold', 'stakeholders', 'statistical', 'statistics', 'decision', 'decisions']","Montréal, QC",3,masters degree
81,BI Developer,AJW Technique,35.34,https://ca.indeed.com/viewjob/company/AJW-Technique/jobs/Bi-Developer-0cf29e22e28d7346?fccid=3de1bf0a2cb37afe&vjs=3,[],"Montréal, QC",99,none
82,Senior Business Intelligence Analyst (B052-20),Legal Aid BC,37.43,https://ca.indeed.com/viewjob/company/Legal-Aid-BC/jobs/Senior-Business-Intelligence-Analyst-febc885b489207ab?fccid=86fe361209cb4a20&vjs=3,[],"Vancouver, BC",99,none
83,Business Analyst - BMC Remedy,IT Chapter,None,https://ca.indeed.com/viewjob/company/IT-Chapter/jobs/Business-Analyst-d3bd0d1d9678c211?fccid=d99c6857b949658d&vjs=3,[],"Montréal, QC",99,none
84,Compliance Analyst/Senior Analyst,SBI Canada Bank,None,https://ca.indeed.com/viewjob/company/SBI-Canada-Bank/jobs/Compliance-Analyst-Senior-Analyst-2509689c77d92dfc?fccid=b83ee57cf9a2e464&vjs=3,[],"Mississauga, ON",99,none
85,"Senior Analyst, Data Analytics",SIRIUS XM CANADA INC.,None,https://ca.indeed.com/viewjob/company/SIRIUS-XM-CANADA-INC./jobs/Senior-Analyst-cd265cda149f2e2e?fccid=7e075b1436d11c02&vjs=3,[],"Toronto, ON",99,none
86,System Analyst,Compugen Inc,None,https://ca.indeed.com/viewjob?jk=2f4f737909935f0a&fccid=fce5e7a71ef9f4c3&vjs=3,"['data', 'systems', 'work', 'working', 'business', 'businesses', 'test', 'testing', 'design', 'designated', 'required', 'requirements', 'requir', 'require', 'providers', 'providing', 'provide']","Winnipeg, MB",99,none
87,Business Analyst,TransForm Shared Service Organization,None,https://ca.indeed.com/viewjob/company/TransForm-Shared-Service-Organization/jobs/Business-Analyst-1ecad7a9c1f0743e?fccid=07177b2ac188bcc7&vjs=3,[],"Windsor, ON",99,none
88,Business Analyst,Shaw Communications,None,https://ca.indeed.com/viewjob?jk=1f8450c0e2352eab&fccid=0261b4753802fd26&vjs=3,"['data', 'community', 'commun', 'communication', 'communicate', 'communications', 'information', 'experience', 'support', 'supporting', 'supported', 'skill', 'skills', 'enablement', 'ability']","Toronto, ON",99,none
89,Senior Business Systems Analyst - Data & Analytics,Equitable Life of Canada,None,https://ca.indeed.com/viewjob?jk=c983961fb64c8157&fccid=ac28bc2d58529cfc&vjs=3,"['business', 'solutions', 'solut', 'solution', 'testing', 'test', 'data', 'requirements', 'requir', 'required', 'require', 'analyt', 'analytical', 'analytics', 'management', 'manag', 'manage', 'analysis']","Waterloo, ON",8,bachelors degree
90,Business Analyst I,Gore Mutual Insurance Company,None,https://ca.indeed.com/viewjob?jk=250d9de9a78cdae2&fccid=246b913db379ea91&vjs=3,"['business', 'processes', 'process', 'experience', 'experi', 'project', 'strong', 'requirements', 'requir', 'require', 'insurance', 'insurer', 'solutions', 'solution']","Cambridge, ON",10,none
91,Production Support Analyst,Olysky LP,None,https://ca.indeed.com/viewjob/company/Olysky-LP/jobs/Production-Support-Analyst-4f0eb936d93d7a7f?fccid=1954473dca85d0d5&vjs=3,[],"Humboldt, SK",99,none
92,"Bilingual Analyst, Postsecondary Education and Adult Learnin...","THE COUNCIL OF MINISTERS OF EDUCATION, CANADA (CME...",35.75,"https://ca.indeed.com/viewjob/company/Council-of-Ministers-of-Education,-Canada/jobs/Bilingual-Analyst-f41caed47417b44b?fccid=cc55aafeef29476a&vjs=3",[],"Toronto, ON",99,none
93,Analyste BI - BI Analyst,Bonduelle,None,https://ca.indeed.com/viewjob/company/Bonduelle/jobs/Analyste-Bi-8d6bb5d0ff9caf51?fccid=7bafa916f6a8b138&vjs=3,[],"Saint-Césaire, QC",99,none
94,Marketing Analyst – Vehicle Accessories,CM2 Solutions Inc.,None,https://ca.indeed.com/viewjob/company/CM2-Solutions-Inc./jobs/Marketing-Analyst-Vehicle-Accessory-01dd451b31b489b7?fccid=063cbc9d4728748d&vjs=3,[],"Oshawa, ON",99,none
95,Data Analyst - Fraud Detection,MindGeek Careers,None,https://ca.indeed.com/viewjob?jk=aecad2500c587a76&fccid=6f250882b448d8bc&vjs=3,"['data', 'report', 'reports', 'problems', 'problem', 'plus', 'plu', 'analytics', 'analytical', 'stakehold', 'stakeholders', 'statistical', 'statistics', 'decision', 'decisions']","Montréal, QC",3,masters degree
96,BI Developer,AJW Technique,35.34,https://ca.indeed.com/viewjob/company/AJW-Technique/jobs/Bi-Developer-0cf29e22e28d7346?fccid=3de1bf0a2cb37afe&vjs=3,[],"Montréal, QC",99,none
97,Senior Business Intelligence Analyst (B052-20),Legal Aid BC,37.43,https://ca.indeed.com/viewjob/company/Legal-Aid-BC/jobs/Senior-Business-Intelligence-Analyst-febc885b489207ab?fccid=86fe361209cb4a20&vjs=3,[],"Vancouver, BC",99,none
